block_id,gain_per_block,n_products,product_cumsum
1937,1005.6999999999999,5,12867
1190,1005.2500000000001,6,12873
2451,1005.1500000000001,6,12879
462,1000.4499999999999,6,12885
2591,1000.35,8,12893
1435,998.4000000000001,8,12901
1795,997.8000000000001,4,12905
109,997.5,5,12910
1881,996.25,6,12916
2755,994.9999999999999,3,12919
723,994.7199999999999,7,12926
645,994.25,5,12931
284,993.6500000000001,8,12939
2158,989.35,3,12942
1608,989.3,5,12947
396,988.9,2,12949
2139,986.1,2,12951
93,980.65,9,12960
1382,977.75,4,12964
1004,976.95,6,12970
493,976.25,6,12976
2203,973.59,4,12980
171,959.2,4,12984
829,957.5999999999999,2,12986
2675,957.3,7,12993
351,950.4000000000001,9,13002
1934,941.95,5,13007
205,940.98,8,13015
377,937.65,1,13016
2023,935.05,5,13021
2654,928.4499999999999,4,13025
807,927.75,3,13028
463,927.75,3,13031
2221,927.65,6,13037
307,926.8,5,13042
135,922.2,9,13051
1321,922.05,9,13060
608,919.54,2,13062
257,909.15,1,13063
1098,907.3499999999999,6,13069
2466,898.6,7,13076
1570,897.9,1,13077
2552,897.5,4,13081
75,896.6500000000001,1,13082
1171,895.85,7,13089
1899,894.7,4,13093
1841,893.1999999999999,1,13094
973,893.1999999999999,3,13097
646,891.35,8,13105
2450,889.9000000000001,2,13107
1219,889.7,7,13114
2532,879.55,8,13122
1288,869.85,6,13128
662,868.26,3,13131
1269,866.3,8,13139
946,861.3,1,13140
1972,858.6,1,13141
2696,857.6,6,13147
128,856.3499999999999,4,13151
1867,848.6000000000001,5,13156
202,846.9999999999999,3,13159
334,846.15,3,13162
20,845.3499999999999,5,13167
852,841.75,1,13168
1827,838.95,7,13175
1767,838.95,2,13177
1317,838.6,3,13180
331,838.6,1,13181
1068,837.9,2,13183
1555,836.45,4,13187
1039,835.55,5,13192
2617,826.8000000000001,1,13193
1510,826.1999999999999,1,13194
2721,826.1999999999999,4,13198
1241,825.6999999999999,5,13203
2475,822.3000000000001,5,13208
1366,821.37,2,13210
1416,820.52,8,13218
2703,818.0999999999999,4,13222
11,811.8,8,13230
2081,809.1,4,13234
856,808.53,7,13241
899,806.2,3,13244
345,803.5,9,13253
821,802.8999999999999,4,13257
2165,799.95,9,13266
596,797.5,7,13273
2368,796.4999999999999,5,13278
2463,794.75,7,13285
835,789.8,4,13289
2021,789.0999999999999,3,13292
1056,780.3,5,13297
1910,778.6999999999999,1,13298
1176,778.5,2,13300
1311,771.85,2,13302
1523,770.7,4,13306
5,766.0,5,13311
1611,759.8499999999999,3,13314
859,759.0500000000001,2,13316
480,754.4000000000001,5,13321
2259,752.55,4,13325
873,752.55,1,13326
2521,752.4499999999999,9,13335
882,748.75,1,13336
2460,743.4000000000001,2,13338
2740,738.15,1,13339
1733,736.8,3,13342
1201,736.5999999999999,4,13346
758,735.0999999999999,8,13354
1670,734.4,3,13357
2407,734.4,2,13359
2448,732.3500000000001,3,13362
10,731.4499999999999,9,13371
1075,728.55,5,13376
2277,726.6,2,13378
2766,726.4499999999999,7,13385
1777,726.3499999999999,4,13389
1832,724.35,3,13392
914,721.35,2,13394
2336,720.8,2,13396
2648,719.3,2,13398
57,718.8,3,13401
49,713.05,4,13405
1928,710.8,6,13411
2002,700.65,1,13412
1433,699.5999999999999,6,13418
1613,698.6,6,13424
1364,698.4,3,13427
1921,696.75,3,13430
2520,694.5,5,13435
2226,689.7,6,13441
1786,688.47,1,13442
531,682.55,3,13445
898,678.3,4,13449
1758,678.3,2,13451
1643,678.15,2,13453
2473,675.25,5,13458
1977,674.6999999999999,1,13459
2308,672.8499999999999,3,13462
1956,665.1,3,13465
2182,664.15,1,13466
2267,660.4499999999999,2,13468
1498,658.9,2,13470
2588,657.1,4,13474
836,649.9999999999999,5,13479
2493,648.75,1,13480
2232,646.75,5,13485
564,643.95,4,13489
1299,642.6,7,13496
1131,640.8999999999999,4,13500
1920,640.86,6,13506
524,640.8499999999999,3,13509
1472,640.65,4,13513
2016,639.84,7,13520
1642,639.68,1,13521
2293,634.8,5,13526
1339,631.6,4,13530
159,625.85,7,13537
780,624.55,5,13542
2422,623.35,5,13547
1597,620.8000000000001,2,13549
1716,620.4,5,13554
2371,619.65,2,13556
942,619.3,5,13561
2480,617.55,3,13564
1564,616.8000000000001,3,13567
1345,615.0,3,13570
706,608.85,3,13573
2580,608.65,1,13574
2467,606.65,2,13576
1174,605.7,7,13583
917,602.66,4,13587
517,600.95,5,13592
2366,600.1499999999999,7,13599
285,599.5500000000001,8,13607
2361,599.25,1,13608
1349,598.5,4,13612
866,598.5,4,13616
230,598.5,3,13619
201,598.3,3,13622
863,596.85,1,13623
1675,596.6999999999999,4,13627
2657,592.35,1,13628
515,592.35,5,13633
1849,590.15,3,13636
843,588.65,5,13641
2416,579.4000000000001,5,13646
2168,577.95,4,13650
1023,577.0999999999999,1,13651
98,574.2500000000001,8,13659
435,559.65,4,13663
1851,558.6,2,13665
832,558.25,3,13668
1533,557.43,3,13671
1647,556.35,2,13673
1392,554.8,6,13679
1941,551.39,7,13686
1776,549.6,2,13688
516,538.5,2,13690
2709,538.4,2,13692
2202,537.75,6,13698
1616,536.55,5,13703
2418,529.9,3,13706
254,527.3399999999999,6,13712
2767,526.35,1,13713
1567,522.9,4,13717
1637,521.25,8,13725
2024,520.15,3,13728
2041,519.35,5,13733
1569,519.35,1,13734
2677,519.35,1,13735
1363,519.3,2,13737
1955,519.05,4,13741
1084,509.15,2,13743
2751,503.05000000000007,6,13749
228,503.0,3,13752
1621,498.75,3,13755
425,498.0,3,13758
58,494.79999999999995,5,13763
2502,493.05,1,13764
300,493.05,1,13765
434,493.05,4,13769
717,486.5,3,13772
2020,479.40000000000003,1,13773
70,479.40000000000003,1,13774
275,479.40000000000003,2,13776
1372,479.2,1,13777
2484,474.4,4,13781
1549,472.75,6,13787
499,469.05,2,13789
997,467.65,3,13792
1556,466.84999999999997,6,13798
170,466.7,1,13799
2642,466.2,2,13801
2513,464.1,2,13803
1705,462.74999999999994,6,13809
187,462.54999999999995,2,13811
1483,462.54999999999995,2,13813
2719,460.85,6,13819
1326,459.04999999999995,7,13826
2351,457.3,5,13831
1259,454.7,2,13833
1725,452.65000000000003,9,13842
7,449.55,1,13843
2227,449.55,5,13848
1147,449.25,1,13849
2477,449.25,3,13852
1163,446.59999999999997,2,13854
1265,446.59999999999997,4,13858
912,444.4,3,13861
318,441.15,4,13865
2747,441.15,3,13868
1049,440.3,1,13869
1824,439.45000000000005,1,13870
1819,438.54999999999995,3,13873
2162,430.99999999999994,9,13882
1185,427.99,3,13885
1667,424.95,2,13887
545,422.45,4,13891
1673,419.65000000000003,9,13900
2140,419.65000000000003,5,13905
209,419.3,7,13912
219,414.95,4,13916
1298,414.7,2,13918
1213,413.40000000000003,3,13921
551,413.15000000000003,7,13928
888,413.1,7,13935
1638,405.45,7,13942
1916,402.75,4,13946
2012,399.8,3,13949
88,399.5,9,13958
2715,398.7,7,13965
1334,389.34999999999997,4,13969
188,387.05,10,13979
241,386.3,5,13984
204,385.45,7,13991
2291,383.1,3,13994
528,382.6499999999999,4,13998
910,382.06999999999994,3,14001
3,379.45,6,14007
2486,376.95,1,14008
385,368.95,4,14012
558,367.2,2,14014
1862,367.15,4,14018
1018,363.25,5,14023
1689,359.55,1,14024
2470,359.55,2,14026
1034,359.45,2,14028
1225,359.4,2,14030
936,359.4,2,14032
337,359.35,5,14037
258,358.2,1,14038
611,358.0,4,14042
330,357.0,2,14044
1037,353.3,7,14051
1684,350.9,1,14052
2372,349.8,2,14054
317,349.65000000000003,3,14057
686,349.65,3,14060
2027,349.6,2,14062
1196,344.25,1,14063
1092,342.34999999999997,7,14070
2399,339.66,2,14072
688,339.15,2,14074
2589,339.15,3,14077
1500,338.29999999999995,2,14079
2001,337.34999999999997,4,14083
989,335.55,5,14088
122,334.95,4,14092
2468,334.25,4,14096
1008,329.45,3,14099
805,328.95,4,14103
2459,328.74999999999994,9,14112
600,327.2,2,14114
2326,321.3,4,14118
15,319.8,3,14121
92,319.6,4,14125
506,319.6,1,14126
140,319.2,1,14127
1694,317.29999999999995,4,14131
674,316.75,5,14136
2052,310.19,2,14138
2725,309.40000000000003,4,14142
1772,307.24999999999994,4,14146
1542,305.15,2,14148
2328,299.70000000000005,7,14155
700,299.5,3,14158
1692,298.34999999999997,1,14159
2230,294.3,4,14163
2479,290.15,3,14166
1067,287.2,1,14167
1681,285.45,6,14173
2309,282.4,5,14178
1371,272.4,5,14183
2119,271.95,4,14187
988,269.55,4,14191
1657,269.55,6,14197
571,269.55,2,14199
1081,268.65,2,14201
1566,265.34999999999997,3,14204
2395,265.2,3,14207
1026,263.52,3,14210
157,262.95,7,14217
2428,259.5,1,14218
1278,259.5,1,14219
1831,259.34999999999997,2,14221
537,257.45,3,14224
2542,254.4,2,14226
95,253.75,2,14228
817,251.29999999999998,1,14229
2485,251.29999999999998,1,14230
1536,251.29999999999998,1,14231
876,251.29999999999998,8,14239
107,249.9,7,14246
2775,249.25,2,14248
1622,243.3,9,14257
2670,239.8,2,14259
1618,239.8,1,14260
262,239.6,5,14265
2686,239.5,7,14272
1630,239.25,2,14274
232,239.25,5,14279
979,239.24999999999997,3,14282
2669,238.79999999999998,1,14283
429,233.54999999999998,1,14284
1475,233.54999999999998,3,14287
868,233.51,10,14297
2047,233.1,4,14301
944,231.5,6,14307
218,230.55,4,14311
767,229.5,5,14316
45,229.35,3,14319
2645,229.05,7,14326
2323,222.6,4,14330
870,219.45,2,14332
2313,219.45,3,14335
1563,219.45,2,14337
2247,218.89999999999998,4,14341
1415,209.79,1,14342
402,209.65,7,14349
789,209.65,1,14350
71,209.65,3,14353
1424,209.55,3,14356
725,209.49999999999997,4,14360
678,207.6,4,14364
2436,207.6,1,14365
960,207.35,2,14367
1680,206.70000000000002,2,14369
2576,202.49999999999997,3,14372
732,199.8,4,14376
2363,199.8,3,14379
592,199.8,1,14380
930,199.8,3,14383
1047,199.75,1,14384
1581,198.6,6,14390
1811,197.45,10,14400
648,190.8,6,14406
2225,189.6,7,14413
102,181.65,1,14414
195,181.65,2,14416
1354,181.65,6,14422
1394,181.65,1,14423
1290,179.85000000000002,1,14424
1814,179.7,7,14431
1465,179.7,1,14432
1324,179.54999999999998,2,14434
1396,179.54999999999998,4,14438
837,179.54999999999998,3,14441
1907,179.54999999999998,3,14444
2408,175.45,1,14445
1620,172.55,6,14451
1020,172.2,2,14453
55,168.35,2,14455
420,165.74,7,14462
2757,162.7,7,14469
972,159.8,4,14473
1307,155.7,2,14475
721,155.55,6,14481
744,154.70000000000002,1,14482
2455,152.39999999999998,8,14490
1970,149.85000000000002,4,14494
1249,149.85000000000002,1,14495
1130,149.75,3,14498
1859,149.75,1,14499
1466,149.75,3,14502
539,147.2,5,14507
2329,143.55,6,14513
1993,143.1,4,14517
1102,142.45,4,14521
2688,139.66,3,14524
1112,139.29999999999998,1,14525
2332,136.85,1,14526
2258,135.64999999999998,2,14528
1833,129.75,1,14529
1229,129.75,3,14532
2469,129.75,1,14533
2633,129.75,4,14537
644,129.75,2,14539
2638,127.2,4,14543
116,125.5,7,14550
2213,119.97,3,14553
1615,119.85000000000001,9,14562
1025,119.8,1,14563
1930,119.7,3,14566
804,119.0,1,14567
40,114.55000000000001,1,14568
1284,113.05,2,14570
1312,111.64999999999999,5,14575
72,111.64999999999999,1,14576
2435,111.3,1,14577
373,109.44999999999999,1,14578
391,103.8,3,14581
964,103.8,1,14582
2125,103.6,1,14583
360,99.9,3,14586
2244,99.75,4,14590
1662,99.75,1,14591
1816,99.75,1,14592
2219,99.75,5,14597
808,99.75,4,14601
2653,95.75,2,14603
1204,95.69999999999999,6,14609
312,95.69999999999999,2,14611
1329,90.64999999999999,2,14613
1919,89.95,4,14617
1590,89.85,2,14619
448,89.85,3,14622
2413,89.85,1,14623
1480,89.75,1,14624
523,89.55,4,14628
2602,87.45,1,14629
2283,87.45,2,14631
500,87.45,2,14633
940,79.94,5,14638
113,79.8,7,14645
2551,79.75,3,14648
699,79.75,3,14651
2018,79.75,2,14653
1497,79.2,3,14656
1165,75.05,1,14657
578,71.8,1,14658
1798,68.85,2,14660
2055,64.75,2,14662
343,63.8,3,14665
2169,63.8,1,14666
2270,63.6,3,14669
1184,59.95,3,14672
1301,59.9,1,14673
599,59.849999999999994,3,14676
398,59.849999999999994,2,14678
1751,57.75,6,14684
1332,51.9,4,14688
1727,51.8,3,14691
1226,51.8,2,14693
2373,49.95,4,14697
2587,49.849999999999994,6,14703
125,47.849999999999994,1,14704
1154,47.7,2,14706
1711,47.7,7,14713
729,39.95,2,14715
820,39.9,1,14716
1042,39.9,4,14720
1272,39.9,1,14721
1748,39.8,3,14724
1976,38.849999999999994,3,14727
534,35.95,1,14728
2201,35.8,6,14734
468,35.550000000000004,5,14739
672,29.99,5,14744
479,29.95,2,14746
2711,29.95,3,14749
1253,29.849999999999998,2,14751
1486,29.700000000000003,1,14752
1741,27.9,3,14755
607,25.95,2,14757
2121,25.95,1,14758
1123,25.95,4,14762
2437,23.85,3,14765
636,23.85,1,14766
906,19.99,4,14770
1974,19.95,2,14772
2559,19.95,1,14773
1343,19.95,1,14774
383,19.95,1,14775
908,19.95,1,14776
2761,19.95,1,14777
2007,19.95,1,14778
298,19.75,2,14780
2172,17.95,3,14783
295,12.95,3,14786
1889,12.95,5,14791
2280,10.95,1,14792
783,9.99,1,14793
2524,9.95,3,14796
1770,7.95,4,14800
2496,0.0,2,14802
1877,0.0,2,14804
2080,0.0,4,14808
803,0.0,6,14814
1387,0.0,4,14818
740,0.0,3,14821
126,0.0,3,14824
2381,0.0,2,14826
2043,0.0,1,14827
124,0.0,2,14829
2494,0.0,3,14832
1802,0.0,4,14836
2406,0.0,1,14837
2105,0.0,2,14839
538,0.0,2,14841
2337,0.0,2,14843
363,0.0,3,14846
2568,0.0,1,14847
1587,0.0,2,14849
2237,0.0,1,14850
1162,0.0,1,14851
2242,0.0,5,14856
141,0.0,2,14858
483,0.0,6,14864
1029,0.0,2,14866
1752,0.0,2,14868
561,0.0,2,14870
567,0.0,2,14872
