block_id,gain_per_block_pd,n_products,gain_per_block_pw,mean_gain_per_block,product_cumsum
987,0.12634709042016343,5,0.06503423769328054,0.09569066405672198,9211
2085,0.1217230113411861,6,0.06895131857231092,0.09533716495674852,9217
1233,0.1276295498522236,6,0.06298077822905164,0.09530516404063763,9223
89,0.08940638836393848,7,0.10119838610920233,0.0953023872365704,9230
364,0.12458822440330629,7,0.06576016769918956,0.09517419605124793,9237
2249,0.1511924840652157,4,0.03907990042860618,0.09513619224691094,9241
1395,0.10305871090248558,9,0.08709502330195212,0.09507686710221885,9250
2491,0.13038412820981748,5,0.0594781325283487,0.0949311303690831,9255
2025,0.09730435155644963,7,0.09229872487653841,0.09480153821649402,9262
149,0.0979049399524496,2,0.0912853640211442,0.09459515198679691,9264
286,0.0901650263378332,2,0.09876525054611861,0.0944651384419759,9266
2071,0.12743537465652433,5,0.06143667296786389,0.09443602381219411,9271
679,0.09299637163326173,7,0.09570511466485562,0.09435074314905867,9278
1003,0.10834072779572762,1,0.08018652256800078,0.09426362518186421,9279
450,0.12831367873939645,7,0.06012117549859226,0.09421742711899435,9286
704,0.0999008803361488,10,0.08813164600283954,0.09401626316949417,9296
2504,0.10444367677506602,4,0.08318516161635067,0.09381441919570835,9300
2563,0.13417280237706555,4,0.05342069448640786,0.09379674843173672,9304
701,0.09100268910067529,7,0.09657275476399921,0.09378772193233725,9311
1543,0.07835646501798378,8,0.108805276963019,0.09358087099050139,9319
2603,0.14345031259948648,9,0.043678794020368804,0.09356455330992765,9328
587,0.09328537657569783,2,0.09347117536490349,0.09337827597030066,9330
90,0.1141298580489005,10,0.07262642278270495,0.09337814041580272,9340
1126,0.08319955565490098,1,0.10338286056528959,0.09329120811009528,9341
2067,0.06993693821841998,5,0.11657927877583865,0.09325810849712932,9346
512,0.09472362773453989,4,0.09148589717194781,0.09310476245324385,9350
1400,0.10098239101917134,8,0.08509691098734502,0.09303965100325817,9358
601,0.1142924233290208,7,0.07122402761475176,0.09275822547188628,9365
2317,0.111515266460299,6,0.07344727181332769,0.09248126913681334,9371
104,0.12331253852458457,4,0.061619826578931176,0.09246618255175787,9375
1216,0.10643735930765251,5,0.07796996280778498,0.09220366105771874,9380
827,0.07617944497503942,9,0.10794886672032042,0.09206415584767992,9389
2321,0.036263346722390434,5,0.14778624770389542,0.09202479721314293,9394
1271,0.0918186764928347,7,0.09206370002379659,0.09194118825831565,9401
1167,0.08610315218593852,3,0.09769440352082737,0.09189877785338293,9404
158,0.08354952257738217,3,0.10021978433328074,0.09188465345533145,9407
2272,0.09458138311443462,9,0.08854474429349495,0.09156306370396478,9416
306,0.1215107733365846,5,0.061547634644641885,0.09152920399061323,9421
1693,0.12710572839405812,5,0.05594072774817314,0.09152322807111563,9426
1448,0.07923251124974313,9,0.10381066462033726,0.0915215879350402,9435
1191,0.08517291752747237,4,0.09774654214003631,0.09145972983375433,9439
1947,0.12225812205491542,2,0.06062518215094531,0.09144165210293037,9441
240,0.06393556996064563,7,0.11893888551696105,0.09143722773880333,9448
2327,0.06099810566291637,8,0.12178244559535617,0.09139027562913626,9456
150,0.06450003273884111,4,0.11818354398226748,0.09134178836055429,9460
1774,0.11671735542414853,10,0.06576150458686157,0.09123943000550505,9470
1380,0.10376045102833818,7,0.0785568564958035,0.09115865376207084,9477
461,0.08671502983750243,4,0.09505672414392398,0.09088587699071321,9481
1076,0.11270289614562229,6,0.06901816295591212,0.0908605295507672,9487
1481,0.06188318329912687,10,0.11970492215303084,0.09079405272607885,9497
142,0.11229422509420875,5,0.0690957024408895,0.09069496376754912,9502
588,0.1086071542270359,6,0.07258364237720018,0.09059539830211805,9508
1374,0.11446627786470497,8,0.06659705938187661,0.09053166862329079,9516
336,0.11269386474117116,5,0.06790720930046015,0.09030053702081565,9521
2104,0.10713051959927655,7,0.07323203289813184,0.0901812762487042,9528
2453,0.12684607551608829,5,0.05317604404242746,0.09001105977925787,9533
2383,0.08641021993727686,6,0.09338026700320584,0.08989524347024136,9539
2118,0.014746025617578715,7,0.16502808800998917,0.08988705681378394,9546
324,0.08249962180993858,5,0.09689628158062902,0.0896979516952838,9551
1721,0.11082436401978768,6,0.06849677676382275,0.08966057039180522,9557
1541,0.11702893887771246,10,0.06222543669435805,0.08962718778603526,9567
985,0.09023050402010388,3,0.08881212182789977,0.08952131292400183,9570
2186,0.10400791151029913,3,0.07459833209894037,0.08930312180461975,9573
2314,0.046798480014630855,7,0.1313706039791124,0.08908454199687163,9580
1959,0.07162445614011317,2,0.10653310267564697,0.08907877940788007,9582
2445,0.11084694253091555,8,0.06664919800108554,0.08874807026600054,9590
1825,0.06562218474189373,3,0.11184134886618555,0.08873176680403963,9593
1113,0.10375729003678034,7,0.07345529313935983,0.0886062915880701,9600
2546,0.09808782589258491,5,0.07911166487969348,0.0885997453861392,9605
1674,0.09972025224712625,7,0.07746328238008786,0.08859176731360704,9612
1703,0.10602643040512616,9,0.07114782501744638,0.08858712771128627,9621
2440,0.0786883691315627,4,0.09836552113218343,0.08852694513187306,9625
707,0.09126459982975799,5,0.08569851043975582,0.0884815551347569,9630
1639,0.10555453952255471,8,0.07125878669422439,0.08840666310838954,9638
227,0.08844454378989337,9,0.08825463966866574,0.08834959172927956,9647
1206,0.09622284087342707,7,0.08022930297350556,0.08822607192346632,9654
791,0.10997315415026894,7,0.06637780980366467,0.08817548197696681,9661
1925,0.11406438036662978,5,0.0620716946120753,0.08806803748935253,9666
1633,0.12346155669802814,7,0.052598508568113087,0.0880300326330706,9673
59,0.12041797339799815,9,0.055594473841118916,0.08800622361955854,9682
844,0.11998446598434398,10,0.055549287037804505,0.08776687651107425,9692
1090,0.0887403222856678,10,0.0862867410154464,0.0875135316505571,9702
2003,0.10849426167139682,3,0.06652754122293138,0.0875109014471641,9705
1649,0.14273863792873764,4,0.03224546327168498,0.08749205060021131,9709
1599,0.07851225674476571,1,0.09644441354748491,0.08747833514612531,9710
1242,0.10264642728929164,9,0.07226412622358643,0.08745527675643903,9719
2517,0.05765648601599913,7,0.11724371194883462,0.08745009898241687,9726
99,0.10839040052020882,7,0.06644465418726588,0.08741752735373734,9733
877,0.10792076748875018,5,0.06662914468600518,0.08727495608737768,9738
1764,0.12629606298501456,9,0.04792341237904508,0.08710973768202981,9747
1421,0.03120576022975893,3,0.1429306716791042,0.08706821595443157,9750
474,0.027080666246706353,1,0.146984115100681,0.08703239067369367,9751
961,0.09610001377289176,10,0.07788761052718826,0.08699381215004001,9761
525,0.06426476465288926,6,0.10940233099734493,0.0868335478251171,9767
1289,0.1394426268742986,7,0.0339328828913137,0.08668775488280614,9774
2211,0.07555672963813417,3,0.09774921591538034,0.08665297277675726,9777
735,0.10278641405828412,3,0.0704700229677302,0.08662821851300716,9780
801,0.07490195281542741,3,0.09834012026641496,0.08662103654092118,9783
1553,0.10500181757014568,9,0.06796362596021957,0.08648272176518262,9792
1605,0.09551387562401358,3,0.07733895182658962,0.0864264137253016,9795
920,0.10244186597847357,3,0.07025745782787839,0.08634966190317597,9798
2076,0.05841060828766828,1,0.11413143744836265,0.08627102286801547,9799
1531,0.08452717210921674,10,0.08793913417806808,0.08623315314364241,9809
518,0.09568321445747222,7,0.07669323508100201,0.08618822476923711,9816
838,0.10988284010575763,7,0.06217196118747709,0.08602740064661736,9823
883,0.08944206241152045,2,0.0821124429483186,0.08577725267991952,9825
2687,0.10970672771896069,9,0.06163319545565142,0.08566996158730605,9834
1990,0.10794334599987804,6,0.06295537736328319,0.08544936168158061,9840
438,0.09370985258490079,7,0.07700606679625564,0.08535795969057822,9847
340,0.10461527345963748,6,0.06599813370480984,0.08530670358222366,9853
1159,0.0973788606431714,4,0.07315984096384252,0.08526935080350696,9857
282,0.08198031605399873,2,0.088547418068839,0.08526386706141886,9859
2286,0.06294663117324716,5,0.10719299043055804,0.0850698108019026,9864
1904,0.09798170689028417,6,0.07209968903992749,0.08504069796510583,9870
2348,0.09584577973759249,6,0.07417320181923674,0.08500949077841462,9876
1342,0.10169135626858489,4,0.06809169979919946,0.08489152803389217,9880
2057,0.08147229955362283,4,0.08829474629882647,0.08488352292622464,9884
842,0.09730028742444663,6,0.07222268270575369,0.08476148506510016,9890
1778,0.06392653855619453,8,0.10516894249511366,0.08454774052565409,9898
541,0.1376273145796218,10,0.03114279831979957,0.08438505644971069,9908
1871,0.11380698533977264,6,0.05347684376863287,0.08364191455420275,9914
1837,0.08790943307616406,5,0.0792854602770566,0.08359744667661033,9919
1806,0.11004314753476518,5,0.056712111934931,0.0833776297348481,9924
2392,0.0839739985865852,7,0.08246056849811367,0.08321728354234945,9931
2577,0.07203899760441997,5,0.09415031430229169,0.08309465595335583,9936
1009,0.07343615587300943,9,0.09244952580594275,0.08294284083947609,9945
641,0.08589994558578815,3,0.0795809124525739,0.08274042901918102,9948
326,0.08236189289205889,6,0.08224506220538337,0.08230347754872114,9954
1095,0.08141585327580328,8,0.08312099100809352,0.0822684221419484,9962
2177,0.08748721491807385,6,0.07699670858255146,0.08224196175031265,9968
1602,0.0963312177268406,5,0.06802752919094232,0.08217937345889145,9973
494,0.0973201565142391,9,0.06700079945882789,0.0821604779865335,9982
1232,0.0948861930146602,3,0.06939917594243897,0.08214268447854958,9985
2570,0.0823754399987356,4,0.08187501169776712,0.08212522584825135,9989
634,0.09960510184037437,4,0.06452755726558343,0.0820663295529789,9993
1504,0.09151070560105122,2,0.07241519453052515,0.08196295006578819,9995
352,0.10281350827163749,9,0.06109309283615372,0.0819533005538956,10004
2430,0.07651857421217928,5,0.08738566268185013,0.08195211844701471,10009
1537,0.09679633505607371,6,0.06704491675200466,0.08192062590403919,10015
1350,0.09843327711284056,5,0.0652214019673639,0.08182733954010223,10020
2640,0.12739247548538146,7,0.03623232968719502,0.08181240258628825,10027
2689,0.06266214193303664,4,0.1006462515006564,0.08165419671684651,10031
764,0.0855432051099686,2,0.0777106065994123,0.08162690585469046,10033
1406,0.1119894151939832,8,0.051156006769999166,0.08157271098199118,10041
2011,0.10108625217035935,3,0.06199014446408185,0.0815381983172206,10044
1936,0.07980148973016418,7,0.08310093769301315,0.08145121371158867,10051
1200,0.09384396894100006,6,0.06886923366924863,0.08135660130512434,10057
335,0.09606479129553235,9,0.06649946658181885,0.08128212893867559,10066
833,0.08357887464184834,5,0.07886434066036903,0.08122160765110868,10071
621,0.05479127295387885,2,0.10759940428285333,0.08119533861836609,10073
542,0.05593148776583372,8,0.10640823736707992,0.08116986256645682,10081
1817,0.09456332030553237,6,0.0677588147688655,0.08116106753719893,10087
1644,0.10752112784178779,7,0.05475490838308783,0.08113801811243782,10094
2679,0.0677441132176862,5,0.09451769103456388,0.08113090212612503,10099
2073,0.08919640821044976,10,0.07304620551172049,0.08112130686108512,10109
1493,0.07595636928509657,10,0.08603807990844993,0.08099722459677325,10119
996,0.044021323145909105,6,0.11763943069975376,0.08083037692283143,10125
1704,0.09701083091178798,8,0.06400750796116608,0.08050916943647704,10133
2049,0.09022373046676553,1,0.07078419157065587,0.0805039610187107,10134
1384,0.08249962180993858,9,0.07847798012315409,0.08048880096654634,10143
2426,0.08791394877838962,8,0.07252481931963112,0.08021938404901037,10151
73,0.09621155161786316,7,0.06419333534757742,0.08020244348272029,10158
1780,0.06552509714404413,5,0.0948468327794162,0.08018596496173017,10163
2619,0.08930930076608885,5,0.07077215958160764,0.08004073017384825,10168
2227,0.14778493516580524,5,0.012019957059167974,0.0799024461124866,10173
2564,0.08903835863255505,2,0.07075611692954334,0.0798972377810492,10175
164,0.1136656438601125,5,0.04610952318564289,0.0798875835228777,10180
492,0.10594514776506604,4,0.05381641323732697,0.07988078050119651,10184
1664,0.0914158758543144,7,0.06797940123474946,0.07969763854453193,10191
279,0.11853944127216355,5,0.040722935377523715,0.07963118832484363,10196
2229,0.07927992612311159,8,0.07961567153204653,0.07944779882757906,10204
949,0.09790945565467514,6,0.060920634326462615,0.07941504499056888,10210
880,0.11052406982178778,2,0.048079828236671895,0.07930194902922984,10212
1796,0.11735181158684026,6,0.04114539188188329,0.07924860173436177,10218
2404,0.06728170530978844,9,0.09117440234436623,0.07922805382707734,10227
2487,0.09637863260020901,5,0.061776242436557986,0.0790774375183835,10232
1300,0.07051946380551771,3,0.08762630246281446,0.07907288313416608,10235
887,0.07931830959202886,4,0.07872664123015055,0.0790224754110897,10239
1596,0.08793652728951744,3,0.07008232554284323,0.07900942641618033,10242
2643,0.0640552360696231,6,0.09370513070750768,0.0788801833885654,10248
1398,0.064863546767999,3,0.0928147635179397,0.07883915514296935,10251
1782,0.10665185516336678,3,0.050785688884848516,0.07871877202410765,10254
1773,0.09971122084267511,6,0.05771210391360496,0.07871166237814003,10260
800,0.05796355376733747,7,0.09841097531303224,0.07818726454018485,10267
1726,0.09742627551653983,8,0.05861851375523725,0.07802239463588855,10275
2315,0.07259217112705155,7,0.0834431809370513,0.07801767603205143,10282
1152,0.08312730441929195,7,0.07284433547324487,0.07798581994626841,10289
1107,0.07745784027509654,3,0.07847664323548206,0.0779672417552893,10292
565,0.09321989889342713,4,0.06225752199848664,0.07773871044595689,10296
2179,0.07174999266198386,4,0.0834044111945626,0.07757720192827322,10300
1178,0.11614611909261476,2,0.03879380646679305,0.0774699627797039,10302
1552,0.06196085337740656,7,0.09256904356382167,0.07726494847061412,10309
236,0.09317474187117153,5,0.06123212915404421,0.07720343551260787,10314
215,0.10469881395081043,3,0.04916671791402742,0.07693276593241893,10317
559,0.093138616253367,3,0.06071074296195484,0.07692467960766092,10320
1063,0.062045748579247176,8,0.09159926524653546,0.07682250691289132,10328
2424,0.08478908283829945,2,0.06863046553102516,0.0767097741846623,10330
1868,0.1002657490759743,8,0.05314663251364293,0.07670619079480862,10338
668,0.10527456598456977,5,0.04803170028047903,0.0766531331325244,10343
742,0.09240933034393845,3,0.0607080691866108,0.07655869976527463,10346
1598,0.08971797181750238,10,0.06311580388392607,0.07641688785071422,10356
2034,0.10037367435916535,7,0.05221589131637981,0.07629478283777258,10363
133,0.10267352150264503,4,0.049881952818560275,0.07627773716060265,10367
1672,0.07223768850234477,7,0.08007288711587873,0.07615528780911175,10374
2690,0.07387237270799887,8,0.07810766223800343,0.07599001747300116,10382
1014,0.06737653505652527,5,0.08445841343518633,0.07591747424585579,10387
907,0.08965610669701218,8,0.061784263762590136,0.07572018522980116,10395
754,0.10374825863232921,3,0.04757849535966289,0.07566337699599605,10398
1139,0.09020115195563772,1,0.06088587524699,0.07554351360131385,10399
1461,0.06987823408948765,8,0.08089640992184555,0.0753873220056666,10407
47,0.0770898105437131,4,0.07367320582989975,0.07538150818680642,10411
2228,0.035306017850570894,6,0.11490148474744855,0.07510375129900972,10417
977,0.09331698649127676,6,0.05685248514049353,0.07508473581588515,10423
689,0.12068439982930643,2,0.0294797100558017,0.07508205494255406,10425
412,0.07450231316846502,6,0.07565581024751138,0.0750790617079882,10431
2343,0.09556580619960751,3,0.05418272045946155,0.07487426332953454,10434
2472,0.06786648874799896,8,0.08174667048125281,0.07480657961462589,10442
2620,0.08673535049751746,6,0.06274147533575934,0.07473841291663841,10448
718,0.09153102626106628,8,0.05793269037948893,0.07473185832027761,10456
1898,0.10465817263078035,7,0.04463466870586599,0.07464642066832317,10463
250,0.10869521042043442,10,0.0400825661826242,0.07438888830152932,10473
1499,0.06837450524837489,7,0.08008892976794303,0.07423171750815896,10480
2737,0.08213836563189347,10,0.06614652823640452,0.074142446934149,10490
486,0.0947349169901038,3,0.05342203137407988,0.07407847418209185,10493
1016,0.06698366896290121,1,0.08102876180137591,0.07400621538213856,10494
2129,0.07192836289989363,8,0.07588308115175546,0.07390572202582454,10502
64,0.06303242951553285,2,0.08471589800081818,0.07387416375817552,10504
1320,0.09385209720500605,5,0.05381240257431089,0.07383224988965847,10509
2151,0.10133913149499087,2,0.04594615551212156,0.07364264350355622,10511
1375,0.08949670240844976,8,0.05719740215987571,0.07334705228416273,10519
1519,0.06691141772729223,9,0.07966379948823941,0.07328760860776581,10528
1878,0.08637635217058516,8,0.06009844840816784,0.0732374002893765,10536
392,0.06714171854079595,4,0.07929882915377684,0.0732202738472864,10540
1093,0.07663598247004393,4,0.06962109929599494,0.07312854088301943,10544
2447,0.08499680514067538,4,0.06117063232113112,0.07308371873090325,10548
2707,0.10285414959166758,3,0.04319484068309611,0.07302449513738185,10551
1991,0.054434532478059315,4,0.09146183319385137,0.07294818283595535,10555
449,0.07486085992517481,7,0.07079515404956645,0.07282800698737063,10562
2497,0.07349982727438985,4,0.07203017088098222,0.07276499907768604,10566
884,0.07567413789599883,4,0.0698296537728307,0.07275189583441477,10570
1818,0.07920767488750254,6,0.06618930864190928,0.07269849176470591,10576
1402,0.10802462863993818,5,0.037284460285077925,0.07265454446250805,10581
2425,0.06992790681396888,10,0.07507025344716486,0.07249908013056687,10591
687,0.06403265755849527,8,0.08014507905016803,0.07208886830433164,10599
206,0.07323114299196883,5,0.07092857543923443,0.07207985921560163,10604
819,0.0435833000300294,1,0.10056336446499091,0.07207333224751016,10605
180,0.08974958173308135,9,0.05386988874420793,0.07180973523864465,10614
1812,0.0637413947649464,3,0.07963839862247094,0.07168989669370868,10617
1470,0.06713946068968317,7,0.07613842669711204,0.0716389436933976,10624
743,0.053472687904014216,4,0.08976131207503682,0.07161699998952552,10628
1239,0.07238444882467558,5,0.07063847081440523,0.07151145981954041,10633
750,0.08237092429651001,3,0.06062518215094531,0.07149805322372765,10636
1779,0.0747109386112861,7,0.0682772598080764,0.07149409920968125,10643
1624,0.07980148973016418,5,0.06314788918805464,0.07147468945910941,10648
1238,0.062343784926134405,6,0.08030550557081091,0.07132464524847265,10654
1254,0.036445329522080655,8,0.10595850835421106,0.07120191893814586,10662
1676,0.10634523898225096,6,0.03563313663259387,0.07098918780742242,10668
2044,0.10451547644045252,4,0.037446491070927235,0.07098098375568987,10672
769,0.09777624243902103,2,0.04404109057948733,0.07090866650925418,10674
217,0.010862521703593815,5,0.1307716783020457,0.07081710000281975,10679
2352,0.06736298794984859,4,0.0742494044165421,0.07080619618319534,10683
2161,0.100054414211818,3,0.041329882380622615,0.07069214829622031,10686
2311,0.06936795973799893,2,0.07201145445357389,0.07068970709578641,10688
1360,0.06842417797285609,4,0.07249941845386267,0.07046179821335938,10692
1031,0.05445936884029992,10,0.0863977026922244,0.07042853576626215,10702
2287,0.08057141695962283,5,0.06001288759715831,0.07029215227839057,10707
694,0.0797856847723747,7,0.060696037197562586,0.07024086098496865,10714
1287,0.07319501737416431,10,0.06711978246163801,0.07015739991790115,10724
1865,0.07295116945398383,3,0.0671919743959273,0.07007157192495557,10727
999,0.08104330784219427,6,0.058885891289642056,0.06996459956591816,10733
2322,0.09549355496399853,9,0.0442737090344195,0.06988363199920902,10742
1968,0.06279987085091635,3,0.07687772557974133,0.06983879821532885,10745
1775,0.08192161192506643,9,0.057752210543765684,0.06983691123441606,10754
760,0.0726711959159989,4,0.06699545190813977,0.06983332391206934,10758
1170,0.06231217501055546,10,0.07713440801276997,0.0697232915116627,10768
147,0.018923050176225264,4,0.12011267289299818,0.06951786153461172,10772
2411,0.08426977708235961,4,0.05458779742408483,0.06942878725322221,10776
1073,0.038984057313292644,10,0.09970240880420744,0.06934323305875004,10786
673,0.07482744372870562,7,0.06378825838295417,0.0693078510558299,10793
41,0.08789814382060016,5,0.05058916639706098,0.06924365510883057,10798
437,0.0910771981873971,8,0.0471731510175052,0.06912517460245116,10806
1322,0.08290829286135211,1,0.055226829731312314,0.06906756129633221,10807
2409,0.08975409743530688,4,0.04768705063863124,0.06872057403696906,10811
1669,0.05872670744345776,8,0.07850739165193861,0.06861704954769818,10819
1545,0.0750441974355327,7,0.06173479891872525,0.06838949817712897,10826
1234,0.07257185046703647,5,0.06391793648714048,0.06824489347708848,10831
1210,0.06631986073574336,10,0.06970398633166043,0.06801192353370189,10841
2662,0.06086037674503666,6,0.07500207217589162,0.06793122446046414,10847
2750,0.068911873813217,2,0.06686443691628141,0.06788815536474921,10849
1982,0.08118103676007395,1,0.054476835747306836,0.0678289362536904,10850
2212,0.06324240966902162,8,0.07241118386750907,0.06782679676826533,10858
2655,0.08542579685210394,5,0.050137298363916866,0.0677815476080104,10863
797,0.0854935323854874,8,0.04994746031448945,0.06772049634998842,10871
1443,0.0633801385869013,4,0.07203551843167033,0.0677078285092858,10875
1846,0.05200056897848038,6,0.0830207244326917,0.06751064670558604,10881
182,0.0671778441586005,3,0.06749143723446067,0.06733464069653058,10884
2053,0.07805391296887097,7,0.05660649780884109,0.06733020538885603,10891
274,0.08693404139544228,5,0.0475958748993992,0.06726495814742074,10896
443,0.08298505979918672,3,0.051458143383876595,0.06722160159153165,10899
2765,0.09196679152583316,5,0.04244217292374659,0.06720448222478988,10904
945,0.08880805781905127,7,0.045123969593826765,0.06696601370643901,10911
1785,0.08738561161799868,2,0.04640738175896985,0.06689649668848427,10913
222,0.07927766827199878,1,0.054408654476033616,0.06684316137401619,10914
1392,0.1184355801209756,6,0.014834105608778536,0.06663484286487707,10920
1158,0.08503518860959267,8,0.04792207549137306,0.06647863205048286,10928
703,0.05802225789626981,9,0.07491250070186603,0.06646737929906792,10937
1908,0.0794370725605612,9,0.05334957206225618,0.0663933223114087,10946
2036,0.08387916883984836,8,0.04886057063713393,0.06636986973849114,10954
2234,0.07660663040557777,3,0.05574687903572965,0.06617675472065371,10957
923,0.07020336464972826,8,0.061998165790113975,0.06610076521992111,10965
297,0.07347499091214924,7,0.05842867570580984,0.06595183330897954,10972
1281,0.08011126690283789,4,0.05175493244706593,0.06593309967495191,10976
2752,0.07292633309174323,9,0.058817710018368836,0.06587202155505603,10985
758,0.11201967039889447,8,0.019654922554097152,0.06583729647649582,10993
727,0.06426295837199901,3,0.06718261618222314,0.06572278727711107,10996
2325,0.09108848744296101,3,0.03987534859346047,0.06548191801821074,10999
120,0.06777165900126213,6,0.06279094017962422,0.06528129959044318,11005
220,0.07541448501802892,7,0.055095814739453956,0.06525514987874144,11012
630,0.06547542441956293,2,0.06474680684379537,0.06511111563167915,11014
178,0.062917279108781,9,0.06681764584776058,0.0648674624782708,11023
2545,0.0698488820250215,3,0.059209418106271866,0.06452915006564669,11026
2397,0.06494482940805918,1,0.06409039499683157,0.06451761220244537,11027
602,0.09247932372843469,3,0.036324574936564685,0.06440194933249968,11030
2366,0.11266451267670502,7,0.01604666272730432,0.06435558770200467,11037
1821,0.09737660279205866,3,0.031231032906153155,0.06430381784910591,11040
1574,0.08068205166414912,3,0.04775095386935399,0.06421650276675156,11043
48,0.040799369607969295,8,0.08683352807330422,0.06381644884063675,11051
61,0.08480262994497616,7,0.042738961986935935,0.06377079596595604,11058
2096,0.05972919333753294,10,0.06749010034678866,0.0636096468421608,11068
1482,0.09947414647583303,9,0.027712344553385934,0.06359324551460949,11077
775,0.08290829286135211,6,0.04418146378504985,0.06354487832320098,11083
2279,0.04902472121183385,10,0.07794990949270458,0.06348731535226922,11093
2658,0.06796583419696135,2,0.058976799651339694,0.06347131692415052,11095
1838,0.057810019891668285,4,0.06905292203538474,0.06343147096352651,11099
958,0.06734492514094635,7,0.0594179725831076,0.06338144886202698,11106
647,0.09672859952269025,5,0.029463667403737404,0.06309613346321383,11111
2063,0.06447745422771328,8,0.06169201851322048,0.06308473637046688,11119
824,0.05317239370601423,4,0.0729031585308139,0.06303777611841407,11123
1168,0.06804260113479597,6,0.05793803793017703,0.0629903195324865,11129
667,0.05629725964610442,2,0.06934436354788598,0.06282081159699521,11131
934,0.05113806985339771,2,0.07447533843311417,0.06280670414325594,11133
2218,0.07404171154145753,6,0.05141001542768371,0.06272586348457063,11139
1872,0.06895206356302451,1,0.05643724782956286,0.06269465569629368,11140
224,0.08523162165640473,8,0.0399208027743093,0.06257621221535702,11148
1111,0.090239535424555,10,0.03470266281286515,0.06247109911871007,11158
915,0.05694300506436002,4,0.06772004502637678,0.0623315250453684,11162
143,0.07438038920837482,7,0.05008248596936388,0.06223143758886935,11169
2288,0.07551157261587854,4,0.048694796565802945,0.06210318459084074,11173
1530,0.06529028062831478,2,0.05890861838006646,0.06209944950419062,11175
665,0.0808897739665251,5,0.043295107258497924,0.06209244061251151,11180
2393,0.07226026701347259,9,0.05165600275933615,0.061958134886404365,11189
2490,0.08876741649902119,6,0.03501041435496507,0.061888915426993124,11195
264,0.06876511349088618,6,0.0549647997475956,0.06186495661924089,11201
2022,0.05036362692171353,5,0.07309567035558538,0.06172964863864945,11206
2239,0.08012029830728899,7,0.04318280869404792,0.061651553500668456,11213
720,0.07438490491060036,4,0.04884853864808571,0.061616721779343034,11217
586,0.07011756630744254,9,0.05285118033812563,0.061484373322784086,11226
1781,0.06218121964601408,1,0.06074951270444355,0.06146536617522881,11227
2471,0.06156256844111185,5,0.06129496287462936,0.06142876565787061,11232
2634,0.05710105464225477,8,0.0655836985264824,0.061342376584368585,11240
2214,0.08137972765799875,6,0.040654754106250475,0.06101724088212461,11246
2092,0.04540764372915721,2,0.07636302382601208,0.06088533377758465,11248
2192,0.05953276029072088,3,0.061954048496937204,0.06074340439382904,11251
2142,0.07220607858676581,4,0.048839180434381534,0.060522629510573675,11255
1938,0.07387237270799887,4,0.04694614749079552,0.0604092600993972,11259
160,0.07458133795741238,6,0.046000967906674545,0.060291152932043464,11265
2144,0.07844452121138228,6,0.04198362045224235,0.06021407083181231,11271
316,0.06814420443487117,5,0.052258939099418984,0.06020157176714508,11276
1455,0.06267117333748776,8,0.057549003617618034,0.06011008847755289,11284
548,0.07911736084299129,10,0.04059192038566536,0.059854640614328325,11294
1502,0.09022373046676553,1,0.02938211725574394,0.059802923861254735,11295
1491,0.076728554365668,2,0.04275901530201629,0.05974378483384214,11297
768,0.04147672494180387,3,0.07797263658312903,0.05972468076246645,11300
1665,0.06050137841810433,3,0.058852469097841455,0.05967692375797289,11303
1987,0.07438490491060036,2,0.04484456007037377,0.059614732490487064,11305
785,0.06679400946942755,2,0.05203835263353502,0.05941618105148129,11307
2338,0.05976306110422465,3,0.058976799651339694,0.05936993037778217,11310
974,0.08916254044375803,1,0.02927650312965404,0.05921952178670603,11311
2509,0.04368264547899181,6,0.07471731510175053,0.05919998029037117,11317
112,0.055051377402071326,5,0.06237623762376239,0.058713807512916855,11322
747,0.07123746045938235,4,0.04611861402181265,0.0586780372405975,11326
869,0.018837251833939552,5,0.09839493266096795,0.058616092247453754,11331
2685,0.013456792632180244,1,0.10358205682842116,0.0585194247303007,11332
37,0.07216092156451016,2,0.0448632764977821,0.05851209903114613,11334
33,0.05257857886335257,1,0.06439654227372507,0.05848756056853882,11335
524,0.09980830844052474,3,0.017134889292331874,0.058471598866428304,11338
2718,0.0754167428691417,8,0.04139004232586369,0.0584033925975027,11346
2414,0.07213382735115681,6,0.04458386697432907,0.058358847162742936,11352
155,0.06745781769658542,5,0.04909987353042622,0.05827884561350582,11357
521,0.06554315995294636,3,0.050547722879228235,0.0580454414160873,11360
931,0.05871090248566827,5,0.057258898992788826,0.057984900739228545,11365
1445,0.07305051490294627,4,0.04277372106640855,0.05791211798467741,11369
2165,0.0941975484252617,9,0.021388865864712316,0.05779320714498701,11378
212,0.04621595442753314,9,0.06882297735579661,0.05751946589166487,11387
1896,0.065940541748796,10,0.049065114450953594,0.057502828099874795,11397
31,0.059577465742753966,1,0.05505223220134597,0.05731484897204997,11398
1323,0.06438036662986367,4,0.05020280585984604,0.05729158624485485,11402
1282,0.07838130138022435,7,0.03617484351729799,0.057278072448761166,11409
247,0.05545959688326231,3,0.058852469097841455,0.057156032990551886,11412
2553,0.07244089510249514,4,0.041852605460384,0.057146750281439576,11416
67,0.06562218474189373,2,0.04856912912463269,0.05709565693326321,11418
458,0.07131874309944254,6,0.04265607495127044,0.05698740902535649,11424
1267,0.07843774765804391,5,0.03549570457990978,0.05696672611897685,11429
