block_id,gain_per_block,n_products,product_cumsum
646,1319.1000000000001,8,12938
758,1317.9599999999998,8,12946
662,1317.3600000000001,3,12949
2311,1316.7,2,12951
2480,1314.05,3,12954
1523,1313.05,4,12958
780,1310.9499999999998,5,12963
1611,1309.3,3,12966
1015,1302.3,4,12970
574,1300.95,4,12974
1977,1297.5,1,12975
1326,1288.4099999999999,7,12982
789,1287.85,1,12983
1767,1278.4,2,12985
2002,1271.55,1,12986
678,1269.8,4,12990
949,1269.0500000000002,6,12996
1267,1267.65,5,13001
2475,1261.7,5,13006
2395,1260.05,3,13009
1147,1257.8999999999999,1,13010
602,1253.7,3,13013
1898,1252.35,7,13020
967,1242.0,5,13025
894,1241.39,5,13030
1548,1240.95,6,13036
564,1240.2,4,13040
258,1213.8999999999999,1,13041
2118,1213.25,7,13048
2703,1209.95,4,13052
2021,1209.1499999999999,3,13055
1597,1207.8500000000001,2,13057
974,1202.6499999999999,1,13058
1506,1198.8000000000002,1,13059
2635,1197.6499999999999,7,13066
776,1194.75,7,13073
558,1193.3999999999999,2,13075
2573,1191.9,6,13081
1924,1187.5400000000002,7,13088
1607,1171.0,3,13091
1825,1155.75,3,13094
461,1141.8,4,13098
1984,1141.1,5,13103
1286,1139.05,7,13110
1643,1138.5,2,13112
109,1137.1499999999999,5,13117
2740,1137.1499999999999,1,13118
1185,1130.4399999999998,3,13121
591,1124.7,4,13125
608,1119.4399999999998,2,13127
2591,1110.0,8,13135
864,1106.75,4,13139
2251,1103.3,8,13147
2075,1102.65,4,13151
1160,1101.85,2,13153
1498,1098.15,2,13155
1782,1094.6000000000001,3,13158
2168,1091.15,4,13162
521,1088.8,3,13165
536,1086.35,4,13169
1039,1079.5,5,13174
859,1078.65,2,13176
257,1068.6499999999999,1,13177
2454,1065.15,8,13185
225,1063.95,1,13186
603,1063.95,1,13187
2450,1058.0,2,13189
2719,1057.1000000000001,6,13195
2709,1056.95,2,13197
888,1055.0500000000002,7,13204
1872,1047.9,1,13205
215,1039.3500000000001,3,13208
495,1039.3,5,13213
281,1038.0,6,13219
1757,1027.65,7,13226
1040,1025.55,5,13231
1120,1024.85,2,13233
1895,1023.75,2,13235
1795,1023.7,4,13239
2345,1017.4499999999999,4,13243
107,1017.0,7,13250
1960,1010.6,9,13259
2730,1005.75,3,13262
2752,1000.15,9,13271
1472,997.95,4,13275
807,997.5,3,13278
375,997.5,2,13280
1831,997.5,2,13282
1777,985.05,4,13286
1644,984.05,7,13293
2309,976.8499999999999,5,13298
345,972.25,9,13307
852,971.25,1,13308
1075,965.5999999999999,5,13313
351,964.1999999999999,9,13322
2648,958.9,2,13324
2020,958.8000000000001,1,13325
1937,958.0,5,13330
1092,951.4999999999999,7,13337
515,951.3499999999999,5,13342
1819,939.7499999999999,3,13345
2622,938.9000000000002,8,13353
211,933.8,6,13359
2486,933.4,1,13360
2554,932.4,3,13363
2677,918.85,1,13364
2182,915.4499999999999,1,13365
87,914.25,7,13372
1827,908.6,7,13379
1862,902.3,4,13383
1673,899.25,9,13392
957,898.5,3,13395
857,898.5,1,13396
203,896.25,8,13404
2197,891.75,3,13407
1310,889.8,4,13411
499,888.35,2,13413
1368,877.8,3,13416
1570,876.0,1,13417
2073,874.5,10,13427
1402,874.4,5,13432
547,868.5500000000001,8,13440
829,857.85,2,13442
821,854.7,4,13446
1849,845.3499999999999,3,13449
1786,844.35,1,13450
2041,838.95,5,13455
545,833.0,4,13459
2715,832.1499999999999,7,13466
2108,829.0000000000001,4,13470
214,826.05,8,13478
1921,822.05,3,13481
1933,819.5,4,13485
2150,819.4,3,13488
1339,812.6500000000001,4,13492
2044,811.3,4,13496
1475,804.4499999999999,3,13499
2713,802.9,1,13500
717,799.25,3,13503
914,799.2,2,13505
7,799.2,1,13506
166,798.9,6,13512
539,790.5,5,13517
674,789.0,5,13522
179,786.0999999999999,7,13529
425,784.2,3,13532
1999,783.2499999999999,4,13536
378,779.0000000000001,5,13541
856,778.71,7,13548
1705,769.9000000000001,6,13554
217,765.6500000000001,5,13559
481,765.5999999999999,1,13560
1439,759.23,8,13568
1018,758.1,5,13573
1851,758.1,2,13575
2553,756.95,4,13579
2202,756.65,6,13585
1067,735.9499999999999,1,13586
945,734.0,7,13593
122,733.6999999999999,4,13597
1088,732.05,5,13602
1638,731.4,7,13609
1758,718.1999999999999,2,13611
2274,716.6,5,13616
2291,714.55,3,13619
284,711.9000000000001,8,13627
543,711.4499999999999,2,13629
1150,707.0500000000001,1,13630
1642,699.65,1,13631
2497,699.6,4,13635
2463,699.4,7,13642
2651,696.9,5,13647
1532,692.35,2,13649
2372,691.65,2,13651
1023,686.55,1,13652
1978,679.1500000000001,4,13656
1689,679.1500000000001,1,13657
1899,679.0,4,13661
698,674.25,3,13664
1517,666.25,4,13668
2477,658.9,3,13671
1131,658.5,4,13675
201,658.15,3,13678
734,656.5500000000001,7,13685
1265,653.95,4,13689
1483,653.9499999999999,2,13691
1540,639.2,3,13694
1841,638.0,1,13695
2732,636.8,3,13698
1692,619.65,1,13699
1563,618.4499999999999,2,13701
2686,616.8,7,13708
1776,616.65,2,13710
330,612.85,2,13712
2119,608.65,4,13716
2704,605.95,2,13718
1955,598.85,4,13722
322,598.55,7,13729
866,598.5,4,13733
300,596.85,1,13734
2351,593.0,5,13739
1416,585.0899999999999,8,13747
462,584.8,6,13753
1049,583.1,1,13754
912,582.75,3,13757
2221,580.75,6,13763
2027,579.35,2,13765
2448,575.05,3,13768
5,574.5500000000001,5,13773
2198,570.9,10,13783
1372,569.05,1,13784
2696,566.85,6,13790
2368,564.1,5,13795
611,563.8499999999999,4,13799
986,559.65,8,13807
506,559.3000000000001,1,13808
1008,559.0500000000001,3,13811
1956,558.5,3,13814
1711,556.5,7,13821
20,556.3000000000001,5,13826
1174,553.8000000000001,7,13833
1257,549.45,3,13836
1249,549.45,1,13837
2775,548.65,2,13839
1891,539.5500000000001,2,13841
395,539.1,2,13843
1564,538.95,3,13846
377,538.65,1,13847
551,532.9499999999999,7,13854
159,532.9,7,13861
376,527.85,4,13865
1201,527.65,4,13869
480,524.85,5,13874
2657,520.55,1,13875
729,519.35,2,13877
2329,509.85,6,13883
202,503.25,3,13886
942,498.69999999999993,5,13891
946,494.45,1,13892
998,494.45,1,13893
1138,493.05,1,13894
233,491.09999999999997,3,13897
1663,484.65,3,13900
2459,484.2,9,13909
1670,481.95,3,13912
136,479.40000000000003,3,13915
700,479.2,3,13918
71,479.2,3,13921
645,474.05,5,13926
1500,467.65,2,13928
1307,467.09999999999997,2,13930
835,466.7,4,13934
1034,466.1,2,13936
1298,462.54999999999995,2,13938
2520,460.95000000000005,5,13943
1371,459.0,5,13948
910,458.84999999999997,3,13951
2599,457.35,3,13954
648,453.15000000000003,6,13960
836,452.2,5,13965
1130,449.25,3,13968
523,447.74999999999994,4,13972
1081,447.74999999999994,2,13974
2685,447.0,1,13975
917,446.34,4,13979
2024,442.09999999999997,3,13982
2642,440.29999999999995,2,13984
1621,438.9,3,13987
241,437.99999999999994,5,13992
2588,436.8999999999999,4,13996
2422,435.55,5,14001
1284,428.40000000000003,2,14003
1628,424.95,4,14007
385,420.79999999999995,4,14011
1533,419.85999999999996,3,14014
3,419.45,6,14020
1465,419.3,1,14021
1225,419.3,2,14023
381,419.3,3,14026
837,418.95,3,14029
1163,414.7,2,14031
244,413.65,10,14041
876,412.84999999999997,8,14049
1680,405.45,2,14051
979,402.6,3,14054
93,401.24999999999994,9,14063
2016,399.90000000000003,7,14070
1824,399.5,1,14071
2361,399.5,1,14072
1622,398.45,9,14081
537,395.2,3,14084
1681,393.25,6,14090
1620,393.20000000000005,6,14096
644,389.25,2,14098
2669,388.04999999999995,1,14099
1004,386.7999999999999,6,14105
2416,384.4,5,14110
147,379.34999999999997,4,14114
1345,371.45,3,14117
2517,367.04999999999995,7,14124
531,365.29999999999995,3,14127
275,359.55,2,14129
1364,359.09999999999997,3,14132
2725,351.4,4,14136
930,349.65000000000003,3,14139
1197,349.65000000000003,2,14141
1329,349.65,2,14143
1269,342.49999999999994,8,14151
2023,334.45,5,14156
1549,331.09999999999997,6,14162
1112,328.34999999999997,1,14163
767,321.3,5,14168
15,319.8,3,14171
472,309.50000000000006,3,14174
171,299.75,4,14178
2081,299.65,4,14182
1025,299.5,1,14183
1859,299.5,1,14184
1687,299.5,2,14186
1026,295.19,3,14189
2052,292.3,2,14191
2468,290.45,4,14195
2485,287.2,1,14196
128,285.45,4,14200
2479,285.15,3,14203
744,279.65000000000003,1,14204
92,279.65000000000003,4,14208
285,279.65000000000003,8,14216
14,272.55,4,14220
2267,271.95,2,14222
596,271.15,7,14229
95,270.8,2,14231
420,269.55,7,14238
571,269.55,2,14240
1334,269.55,4,14244
331,269.55,1,14245
1536,269.25,1,14246
170,269.25,1,14247
1941,265.84,7,14254
2542,262.35,2,14256
1694,261.45,4,14260
1394,259.5,1,14261
195,259.5,2,14263
2469,259.5,1,14264
1324,259.34999999999997,2,14266
1068,259.34999999999997,2,14268
686,259.0,3,14271
2757,252.54999999999998,7,14278
2580,246.04999999999998,1,14279
1165,244.9,1,14280
1204,244.7,6,14286
2460,241.25,2,14288
383,239.39999999999998,1,14289
2230,237.45,4,14293
1229,233.54999999999998,3,14296
1567,233.35,4,14300
463,229.45,3,14303
1616,229.4,5,14308
204,228.79999999999998,7,14315
1684,223.29999999999998,1,14316
188,221.39999999999998,10,14326
1363,219.70000000000002,2,14328
1435,219.45,8,14336
1907,219.45,3,14339
1745,215.39999999999998,3,14342
1241,215.39999999999998,5,14347
262,209.65,5,14352
2308,209.65,3,14355
2645,209.45,7,14362
2633,207.6,4,14366
944,207.35,6,14372
2146,207.35,3,14375
396,207.35,2,14377
2018,207.35,2,14379
373,199.0,1,14380
157,198.9,7,14387
1480,197.45,1,14388
1630,191.39999999999998,2,14390
218,190.8,4,14394
1996,189.75000000000003,3,14397
989,189.7,5,14402
2602,182.85,1,14403
102,181.65,1,14404
863,181.65,1,14405
2747,181.65,3,14408
1354,181.65,6,14414
2047,181.29999999999998,4,14418
1618,179.85000000000002,1,14419
2140,179.85000000000002,5,14424
471,179.7,1,14425
187,175.45,2,14427
116,169.14999999999998,7,14434
899,161.54999999999998,3,14437
70,159.8,1,14438
2111,159.8,4,14442
870,159.6,2,14444
1396,159.6,4,14448
2244,159.6,4,14452
500,159.0,2,14454
2277,155.7,2,14456
964,155.7,1,14457
402,149.75,7,14464
343,143.54999999999998,3,14467
1581,142.82999999999998,6,14473
2055,129.5,2,14475
832,127.6,3,14478
1366,127.52,2,14480
1037,125.7,7,14487
1101,119.85000000000001,2,14489
972,119.85000000000001,4,14493
1047,119.85000000000001,1,14494
988,119.8,4,14498
363,119.8,3,14501
688,119.69999999999999,2,14503
1816,119.69999999999999,1,14504
398,119.69999999999999,2,14506
2332,119.0,1,14507
804,119.0,1,14508
2653,115.80000000000001,2,14510
721,115.80000000000001,6,14516
1424,113.75,3,14519
232,111.64999999999999,5,14524
516,107.69999999999999,2,14526
1542,107.69999999999999,2,14528
1727,103.6,3,14531
2125,103.6,1,14532
1993,103.35000000000001,4,14536
1667,102.8,2,14538
732,99.9,4,14542
2363,99.9,3,14545
58,99.8,5,14550
2589,99.75,3,14553
699,95.69999999999999,3,14556
2326,91.8,4,14560
817,89.75,1,14561
2247,89.55,4,14565
1930,85.8,3,14568
1615,79.9,9,14577
317,79.9,3,14580
140,79.8,1,14581
808,79.8,4,14585
40,75.05,1,14586
534,71.9,1,14587
1253,69.64999999999999,2,14589
960,63.8,2,14591
2408,63.8,1,14592
2323,63.6,4,14596
1415,59.94,1,14597
57,59.9,3,14600
2711,59.9,3,14603
448,59.9,3,14606
2219,59.849999999999994,5,14611
599,58.8,3,14614
2283,55.65,2,14616
636,55.65,1,14617
1154,55.65,2,14619
2435,55.65,1,14620
1486,54.45,1,14621
1811,53.849999999999994,10,14631
1397,53.849999999999994,2,14633
2428,51.9,1,14634
1332,51.9,4,14638
2328,49.95,7,14645
360,49.95,3,14648
592,49.95,1,14649
1970,49.95,4,14653
2242,47.7,5,14658
2627,45.95,3,14661
1196,45.9,1,14662
2576,42.9,3,14665
803,39.95,6,14671
2007,39.9,1,14672
1662,39.9,1,14673
1974,39.9,2,14675
1042,39.9,4,14679
2587,39.8,6,14685
2270,39.75,3,14688
295,38.849999999999994,3,14691
2258,35.9,2,14693
2767,31.9,1,14694
72,31.9,1,14695
2225,29.95,7,14702
2413,29.95,1,14703
1466,29.95,3,14706
1301,29.95,1,14707
1202,29.94,1,14708
2494,29.9,3,14711
1748,29.849999999999998,3,14714
1278,25.95,1,14715
2502,25.95,1,14716
1102,25.9,4,14720
1259,23.9,2,14722
2437,23.85,3,14725
2455,22.9,8,14733
783,19.98,1,14734
2399,19.98,2,14736
1741,19.95,3,14739
113,19.95,7,14746
940,19.95,5,14751
1272,19.95,1,14752
691,19.95,2,14754
908,19.95,1,14755
2688,19.9,3,14758
2551,15.95,3,14761
1312,15.95,5,14766
1976,12.95,3,14769
1226,12.95,2,14771
1587,11.9,2,14773
2080,10.95,4,14777
1020,7.95,2,14779
2381,7.95,2,14781
1770,7.95,4,14785
45,6.95,3,14788
1497,4.95,3,14791
298,3.95,2,14793
126,0.0,3,14796
124,0.0,2,14798
561,0.0,2,14800
567,0.0,2,14802
1162,0.0,1,14803
479,0.0,2,14805
2280,0.0,1,14806
2436,0.0,1,14807
607,0.0,2,14809
1842,0.0,2,14811
483,0.0,6,14817
1752,0.0,2,14819
2337,0.0,2,14821
2406,0.0,1,14822
2761,0.0,1,14823
391,0.0,3,14826
578,0.0,1,14827
2105,0.0,2,14829
2172,0.0,3,14832
2121,0.0,1,14833
2213,0.0,3,14836
1343,0.0,1,14837
2496,0.0,2,14839
2568,0.0,1,14840
1290,0.0,1,14841
538,0.0,2,14843
1889,0.0,5,14848
672,0.0,5,14853
527,0.0,1,14854
